created_at,favorite_count,text,in_reply_to_screen_name,location,quote_count,reply_count,retweet_count,username
Wed Aug 30 06:26:20 +0000 2023,1,1. Angkatan 20 generasi coba-coba. Angkatan covid UN dihapus. Dan sekarangan skripsi tidak diwajibkan.,,indonesia,0,1,0,alyahsnaG
Wed Aug 30 06:25:02 +0000 2023,0,Skripsi dihapus tapi..,,,0,1,0,quinncorleone_
Wed Aug 30 06:18:09 +0000 2023,0,@tanyakanrl setuju ga skripsi dihapus? kenapa?,tanyakanrl,,5,0,0,notlastdragon
Wed Aug 30 05:52:42 +0000 2023,0,affh iyh skripsi mw dihapus pak? diapus nya taun ini aj boleh ga pak️ https://t.co/deFJ8MF7Ax,,,0,0,0,sccziu
Wed Aug 30 05:49:48 +0000 2023,0,skripsi dihapus 2023 omg hello,,,0,0,0,jscnsara
Wed Aug 30 05:44:30 +0000 2023,0,@nadnadnllh @collegemenfess Skripsi boleh dihapus tapi tetep bikin karya tulis yes.,nadnadnllh,Indonesia,0,1,0,wahyuputra19
Wed Aug 30 05:42:05 +0000 2023,0,Minimal dihapusnya pas gua belum skripsi. Kenapa selalu begini dah? UN juga dihapus pas udah lulus SMA minimal nih permudah juga dong pendidikan gua!??,,,0,2,0,ocralan
Wed Aug 30 05:39:42 +0000 2023,6,kalo skripsi beneran dihapus bener bener jadi angkatan uji coba kemendikbud dari SD,,,0,3,0,r5eeeeey
Wed Aug 30 05:34:19 +0000 2023,0,@collegemenfess Emang kalo dihapus jadi ilang beneran 100%? I dont think so. Kemungkinan pastinya akan jadi opsi pilihan untuk lulus: 1. Bikin skripsi kek biasanya. 2. Bikin projek yg relevan dengan jurusan masing2 dengan output kajian laporan ilmiah. . Jadi ya sama2 puyeng wkwk.,collegemenfess,"Depok, Indonesia",0,0,0,DoraMenghilang
Wed Aug 30 05:31:28 +0000 2023,0,Setuju kalo skripsi dihapus daripada skripsi mahasiswa lebih butuh banyakin ujian praktek kompetensi sesuai jurusan masing2. Udah overthinking di skripsi susah masuk dunia kerja ngang ngong ngang ngong soalnya praktikum kurang luas,,,0,0,0,hernindameysa_
Wed Aug 30 05:25:01 +0000 2023,0,Skripsi adalah satu di antara banyak penelitian yang memungkinkan bisa dilakukan oleh mahasiswa. Kalaupun ingin dihapus maka apa instrumen baru tentang penelitian di tingkat perguruan tinggi? https://t.co/DOIBLJOhqh,,Indonesia,0,0,0,kompasiana
Wed Aug 30 05:16:32 +0000 2023,0,@collegemenfess Skripsi dihapus diganti dengan wajib militer,collegemenfess,"Sukabumi, Jawa Barat",0,0,0,FarisWahyudi_
Wed Aug 30 05:12:07 +0000 2023,0,skripsi dihapus eh disuruh buat jurnal ilmiah ,,,0,0,0,moonarmour
Wed Aug 30 05:06:29 +0000 2023,0,Kebangetan emg susah susah skripsi eh sekarang dihapus knp gak dari dulu sattttttttt,,Sleman,0,0,0,rchmdsb
Wed Aug 30 05:03:33 +0000 2023,0,@zonnebi dr zaman kurikulum international waktu sd sampe skripsi dihapus entah mungkin anak-anak 2001 spesial,zonnebi,,0,1,0,celinedreev
Wed Aug 30 05:03:24 +0000 2023,0,Kalo skripsi dihapus nanti alasan Aku pusing banget mau ngerjain skripsi di mana boleh di kosan kamu aja ga? gimana?,,Brazil,0,2,0,tomaysyah
Wed Aug 30 05:01:15 +0000 2023,0,Mendikbudristek Nadiem: SKRIPSI DAPAT DIHAPUS ATAU TIDAK LAGI WAJIB BAGI MAHASISWA https://t.co/ONOk2avZ7i,,,0,1,0,ecodu_id
Wed Aug 30 04:41:06 +0000 2023,0,angkatan 23 yg baru masuk udh smp dihapus un kuliah dihapus skripsi https://t.co/gYkuNpUAU9,,ateez,0,1,0,jjeonglya
Wed Aug 30 04:28:54 +0000 2023,0,Nadiem Makarim selaku Menteri Pendidikan menjelaskan beberapa perubahan yang akan berlangsung dalam pendidikan tinggi. Perubahan ini dirasakan pada jenjang S1 atau D4. Skripsi yang awalnya menjadi syarat kelulusan kini telah dihapus.,detik_edu,,0,1,0,detik_edu
Wed Aug 30 04:28:22 +0000 2023,0,Sbnrny skripsi g masalah yg dihapus persetujuan dosen aj,,,0,0,0,purplesachet
Wed Aug 30 04:25:39 +0000 2023,0,@belumdipikir Skripsi dihapus ga se,belumdipikir,"Kota Mojokerto, Jawa Timur",0,1,0,timyoungk
Wed Aug 30 04:22:22 +0000 2023,1,Skripsi dihapus? Lah ga adil la aku aja sempet stress gegara skripsi,,Earth ,0,1,0,SofttiesGirl
Wed Aug 30 04:16:02 +0000 2023,0,@KompasTV Ini jd ruang lebar masuknya tenaga kerja asing! Brdsrkan kajian apa skripsi dihapus??? Standar pengganti skripsi jd lbh rendahkah???,KompasTV,,0,0,0,EvilindaD
Wed Aug 30 04:12:23 +0000 2023,0,@Chanchwy @webeeu @collegemenfess Kampusku pernah skripsi diganti laporan program kampus merdeka tp banyak yg ngga se linier sama program studinya jd dihapus. Wajib skirpsi lagi wkwk,Chanchwy,,0,0,0,anaktirisulung
Wed Aug 30 04:05:56 +0000 2023,0,oh skripsi dihapus? kenapa nggak dari dulu oe.,,,0,0,0,jeongwoolight
Wed Aug 30 04:03:56 +0000 2023,1,@OposisiCerdas Pak menteri... tahun 90 akhir n awal 2000 skripsi pernah dihapus diganti tugas akhir Tp sekarang dikembalikan lagi TOLONG.. evaluasi n pelajari yg dulu itu Jg lsg main terap2in Buatlah kebijakan berdasar data jg berdasarka bisikan,OposisiCerdas,Indonesia,0,1,0,deezaen
Wed Aug 30 04:01:39 +0000 2023,0,@sosmedkeras Lah skripsi dihapus. Mending ospek pak dihapus. Ada yg cm jd ajang balas dengdam ato skrg lg rame wat papermob ato apalah itu. Penelitian itu mah. Biar kebentuk kerangka berpikirnya. Klo dasar penghapusan cm relevansi dgn dunia kerja ya intinya pengen nyetak budak korporat aj,sosmedkeras,"Malang-Batu, Jawa Timur",0,0,0,gustussutsuga
Wed Aug 30 03:20:52 +0000 2023,0,UN dihapus setelah aku baru lulus dan skripsi dihapus setelah baru selesai wisuda emg angkatan ku selalu jadi bahan terakhir.,,"Kota Medan, Sumatera Utara",0,0,0,yuunicornn
Wed Aug 30 03:19:42 +0000 2023,0,ribut2 skripsi dihapus dihilangkan diganti dan sejenisnya udah sering diomongin sejak sukarno belom lahir. masih aja diributin netijen. ,,trewes,0,0,0,DavidSetyawan_
Wed Aug 30 03:04:18 +0000 2023,0,@smartgirlukno skripsi dihapus ganti nama lain bisa tugas akhir rancangan akhir jurnal karya tulis ganti nama doang kali wkwk,smartgirlukno,Indonesia,0,1,0,siomaypalmerah
Wed Aug 30 02:53:59 +0000 2023,0,@sosmedkeras Iya bener skripsi dihapus.. tapi diganti pake proyek atau prototype atau sejenisnya.. yaa kayak TA anak teknik gitu lho.. biayanya cukup besar klo dikerjain sendiri tapi kayaknya boleh secara kelompok.. yaa bisa patungan lah ya klo berkelompok.. di luar negeri kyk maudy ayunda-,sosmedkeras,,0,1,0,a_irbur
Wed Aug 30 02:43:31 +0000 2023,1,Kalo skripsi dihapus makin sulit memahami dan melatih logika / jalan berpikir mahasiswa dong?,,,0,2,0,ketimvran
Wed Aug 30 02:39:03 +0000 2023,52,Skripsi bisa dihapus atau tidak wajib lagi bagi mahasiswa -Mendikbud Nadiem Makarim. Kenapa disaat saya udah lulus pak? #NadiemMakarim #Skripsi #IndiHome https://t.co/5UH6ioSE4z,,"Medan, Indonesia",0,2,45,MySumatera
Wed Aug 30 02:33:13 +0000 2023,0,Skripsi dihapus dan kewenangan dikembalikan ke kampus ya? Wah mahasiswa jaman now gak bakalan tau spanengnya ditanya kapan lulus ga bakal tau rasanya berdarah2 ngelembur ngerjain skripsian ,,Jakarta,0,0,0,SasiKirono
Wed Aug 30 02:31:05 +0000 2023,0,Angkatan gua UN dihapus sekarang tahun terakhir gua dan ga wajib skripsi apakah ini hoki ,,Indonesia,0,0,0,strngrr17
Wed Aug 30 02:30:28 +0000 2023,0,Kaga dihapus pak tapi gak diwajibkan dan bisa dalam bentuk lain. Di fakultas saya juga gak wajib. Mau ambil skripsi legal memoranda atau studi kasus boleh2 aja. Intinya tetep ngerjain TA.,,java,0,0,0,diebarneule
Wed Aug 30 01:35:00 +0000 2023,3,Beneran skripsi mau dihapus??,,,0,13,0,bocilkemati4n
Wed Aug 30 01:26:17 +0000 2023,0,@sosmedkeras Skripsi dihapus tapi disuruh buat artikel dan kudu terbit di sinta 2 alias sama aja,sosmedkeras,,0,0,0,ahaechanahae
Wed Aug 30 01:20:44 +0000 2023,0,Cocoklogi dulu gue SMA pas bngt udh kelas 12 detik2 mau UN eh UN nya dihapus dan Gajadi UN pdahal udh simulasi udh tryout. Skrang kuliah udh Smstr 7 udh bimbingan udh nyusun bab 2 eh ada isu skripsi dihapus. Dan smoga bneran Gajadi skripsian gue capek dgn ribuan judul.,,"Bali, Indonesia",0,0,0,camaovinga
Wed Aug 30 01:11:28 +0000 2023,21, un dihapus skripsi dihapus besok apa lagi https://t.co/5P8p60nCuE,,Indonesia,3,12,1,tanyarlfes
Wed Aug 30 01:11:05 +0000 2023,0,Penghapusan UN okelah masih setuju kalau skripsi thesis disertasi dihapus kek gimana gitu ya. Mas mentri bilang diganti jadi tugas akhir berbentuk prototype/proyek dan dimana itu jatuhnya juga sama aja wkwk Cuma yg membedakan kalo tugas akhir itu individu.,,"East Java, Indonesia",0,0,0,dexamethashon
Wed Aug 30 01:06:55 +0000 2023,4,@Kemdikbud_RI @nadiemmakarim Kebijakan skripsi dihapus ? pdhl intelektualitas serta kemampuan analitis seorg mhsw bisa dinilai dr hsl tulisan pd https://t.co/tZWAK2nPVg seorg spesialis HRD dan sangat prihatin dg kualitas lulusan S1 di Indonesia. Kemampuan nalar rata2 mrk rendah analogi sering tdk nyambung.,Kemdikdasmen,Indonesia,0,0,0,agent_pin
Wed Aug 30 01:06:54 +0000 2023,1,UN dihapus skripsi mau dihapus.. hmm bisa dibayangkan dimasa depan makin sulit mengukur kompetensi seseorang. akademik? IQ EQ? apalagi attitude makin tanda tanya besar,,,0,0,0,_kr15ti_
Wed Aug 30 00:59:03 +0000 2023,1,of course setelah gw kelar skripsi. UN aja dihapus pas gw kuliah. My life is a joke for any of you kan?,,,0,0,0,sweetiesunnn
Tue Aug 29 21:58:15 +0000 2023,1,skripsi mau dihapus ini antara berita sedih apa seneng,,bumi,0,1,0,onyourmarkgf___
Tue Aug 29 21:38:44 +0000 2023,0,@kompascom Ujian Nasional sudah dihapus. Konten pembelajaran yang terlalu padat dihapus. Skripsi juga saatnya dihapus. Kompetensi bisa ditunjukkan tidak mesti di akhir tapi dimana pembelajar telah merasa siap.,kompascom,Medan,0,0,0,daniellsinaga_
Tue Aug 29 21:36:55 +0000 2023,0,@sosmedkeras Ujian Nasional sudah dihapus. Konten pembelajaran yang terlalu padat dihapus. Skripsi juga saatnya dihapus. Kompetensi bisa ditunjukkan tidak mesti di akhir tapi dimana pembelajar telah merasa siap.,sosmedkeras,Medan,0,0,0,daniellsinaga_
Tue Aug 29 21:32:58 +0000 2023,1,Padahal skripsi itu bisa jadi ajang 'balas dendam' junior2 yang diusilin dan dibentak gaje senior waktu ospek. Gak seru lah kalau dihapus,,,0,0,0,hayunalism
Tue Aug 29 19:55:55 +0000 2023,1,@kompascom Skripsi Bisa Dihapus --&gt; menggunakan Tipe X Kertas atau Stipo Kertas ( ! / ? ) yaaa... Ada berbagai merek loh yang bagus...! ex : Tombow Nusign Deli Faber-Castell dan JOYKO. Setiap merek memiliki keunggulan dan karakteristik masing-masing loh.,kompascom,Indonesia,0,0,0,engkong_brands
Tue Aug 29 19:50:44 +0000 2023,0,skripsi dihapus gantinya thesis. nah loh ,,Indonesia,0,0,0,Bondan182
Tue Aug 29 19:18:49 +0000 2023,0,hmm kalo d4 kan tugas akhirnya emg project based makanya namane proyek akhir. mau skripsi dihapus yo berarti gaada ngaruhe sih ,,,0,0,0,hazzlepufff
Tue Aug 29 19:09:39 +0000 2023,0,loh skripsi mau dihapus kah,,personal,0,0,0,suiheiisen
Tue Aug 29 18:53:00 +0000 2023,0,@collegemenfess Biasanya nih kalau andai skripsi beneran dihapus penggantinya pasti lebih susah dibanding skripsi. Biasanya,collegemenfess,,0,0,0,anaksasageyo
Tue Aug 29 18:37:55 +0000 2023,1,@ethereaff Eiya wkwk tpi klo dihapus pun pasti keganti sama penilaian baru sih. Dlu yg w juga uts uas dihapus tpi diganti jadi pts pas ya sama aja bjir. Paling skripsi ini jg diganti mungkin malah jadi cetak buku jurnal aowkwowk,ethereaff,© umi_1332,0,1,0,deathernally
Tue Aug 29 18:10:05 +0000 2023,21,@stepaniishere @collegemenfess bukan dihapus itu tp mhs bisa milih. Klo di Fib unair udah lama. Jadi ga skripsi aja bisa bikin buku novel film projek dll. Bisa juga kelompokan maks 3 orang. Bisa juga publish jurnal (ada ketentuannya),tempeorekmns,,1,0,0,ikkannn
Tue Aug 29 18:06:22 +0000 2023,1,@collegemenfess UN dihapus Skripsi di hapus next yang mau belajar aja dihapus pak,collegemenfess,"Pekan Baru, Riau",0,0,0,Fransromi1
Tue Aug 29 17:48:31 +0000 2023,1,@collegemenfess Gak bisa gitu pak. Skripsi harus tetap ada. Kalau dihapus nanti saya jadi iri kenapa dihapusnya pas bukan jaman saya waktu masih kuliah,collegemenfess,midle earth,0,0,0,uchihaagustd
Tue Aug 29 17:24:44 +0000 2023,0,ga tau deh. mngkin minatku emg di akademisi jd skripsi mnurutku ttep penting banget. tp klo org lain sy ga tau y. harapannya jgn murni dihapus tp jadikan sebagai PILIHAN.,,(it/its/its) ,0,1,0,clorovzt
Tue Aug 29 17:23:00 +0000 2023,0,@sosmedkeras pas saya uda nangis2 dan sakit2an krn skripsi br dihapus gpp yg penting uda merasakan ygy.,sosmedkeras,,0,0,0,ansyrn_
Tue Aug 29 17:22:49 +0000 2023,0,@sosmedkeras skripsi dihapus tpi syrt kelulus hrus ujian lisan selama seminggu eakk,sosmedkeras,,0,0,0,ardasrg112
Tue Aug 29 17:18:33 +0000 2023,3,gua ga akan iri karna skripsi dihapus. gua gamau temen temen dan adek gua dapet pengalaman ngejer dosen. skripsi lama kelarnya bukan karna males tapi banyak dosen yang mempersulit yang gila hormat yang cepet baper dan sibuk sama urusan lain. bener bener jangan sampe kejadian.,,,0,0,0,gloferklo
Tue Aug 29 17:17:09 +0000 2023,0,@sosmedkeras skripsi gampange ngene og ndadak dihapus barang ,sosmedkeras,city of feodalism,0,0,0,farhanalff
Tue Aug 29 14:12:51 +0000 2023,2,@yusufgunawan amin itu gantinya ya tetap ada tugas akhir pak hehehe saya kira dihapus juga ga pa apa la kan juga ada oknum yang sukanya pakai joki pembuatan skripsi ,yusufgunawan,malang-jawa timur,0,2,0,ipoksamidub
Tue Aug 29 14:10:30 +0000 2023,1,@collegemenfess Ini asli peraturan skripsi mau dihapus? Merdeka bgt ini mah buat gua yang lagi gapyear kalo dah kuliah nanti,collegemenfess,,0,0,0,jukyeong0
Tue Aug 29 14:06:02 +0000 2023,4,@collegemenfess angakatan 20 pas sma ada wacana UN dihapus dan terjadi sekarang angkatan 20 pas ondeway nyusun skripsi ada wacana skripsi dihapus juga apakah bakal terjadi? mari menunggu kepastian https://t.co/flQrIxHQf7,collegemenfess,,0,0,0,lhmm0_0
Tue Aug 29 13:59:59 +0000 2023,1,@blushiw @helmcaargloss @sosmedkeras rl bgt. pas udh lulus lama UN dihapus skrg skripsi juga mau ditiadakan ,,Jkt,0,0,0,hantuuu16_
Tue Aug 29 13:59:20 +0000 2023,1,Pas udah lulus SMA UN dihapus. Sekarang pas udah lulus kuliah skripsi dihapus juga : ))),,,0,3,0,anxyclown
Tue Aug 29 13:57:37 +0000 2023,0,Dulu pas lulus SMA tahun depannya UN dihapus Sekarang udah wisuda kuliah skripsi dihapus,,"Jakarta Selatan, DKI Jakarta",0,3,0,Wisnustr
Tue Aug 29 13:56:59 +0000 2023,0,@diincsaur Skripsi dihapus kalo mau lulus harus ngalahin Akatsuki dulu.,,nowhere to be found,0,0,0,BabunyaKakashi
Tue Aug 29 13:54:51 +0000 2023,0,angkatan 2020 gini amat ya dulu UN dihapus karna corona alhasil kuliah pun online sampe semester 5 terus ini lagi masalah skripsi pantes dosen gue nyinggung masalah ini,chrmingprnc,njm,0,0,0,chrmingprnc
Tue Aug 29 13:54:17 +0000 2023,0,Jadi apa dampak ekonomi Pasca skripsi dihapus? Berapa persen penurunan transaksi di fotokopian? Berapa joki skripsi yg ngga punya orderan lagi? Supply kertas bungkus nasi kucing di angkringan juga bakal berkurang..,,Sidoarjo - Jogja - Jakarta,1,0,0,faridferre
Tue Aug 29 13:48:11 +0000 2023,0,@collegemenfess Ujian Nasional sudah dihapus. Konten pembelajaran yang terlalu padat dihapus. Skripsi juga saatnya dihapus. Kompetensi bisa ditunjukkan tidak mesti di akhir tapi dimana pembelajar telah merasa siap.,collegemenfess,Medan,0,0,0,daniellsinaga_
Tue Aug 29 13:47:42 +0000 2023,0,@direktoridosen Ujian Nasional sudah dihapus. Konten pembelajaran yang terlalu padat dihapus. Skripsi juga saatnya dihapus. Kompetensi bisa ditunjukkan tidak mesti di akhir tapi dimana pembelajar telah merasa siap.,direktoridosen,Medan,0,0,0,daniellsinaga_
Tue Aug 29 13:47:16 +0000 2023,2,@CNNIndonesia Un dihapus skripsi dihapus Interview kerja gak skalian dihapus pak? Biar langsung masuk kerja gitu,CNNIndonesia,Bandar Lampung,0,0,0,ramadhika99
Tue Aug 29 13:44:18 +0000 2023,1,Tapi keknya jgn 100% dihapus.. mungkin dimusyawarahkan aja format atau aturan skripsi yg lebih mudah atau manusiawi .,_soobirene,Indonesia,0,0,0,_soobirene
Tue Aug 29 13:42:40 +0000 2023,1,skripsi dihapus ini tanda2 surga atau tipu muslihat neraka,,was @ yxanfei,0,0,0,trapne5t
Tue Aug 29 13:37:40 +0000 2023,0,(Menanggapi skripsi dihapus) Terserah w dah muak bet eneg bet mo lanjut jugaak aghhh ni sebel anying https://t.co/hbf6L01kAq,,she/they,0,0,0,page_kiw
Tue Aug 29 13:34:27 +0000 2023,0,Ga pernah setuju UN (atau sejenisnya) dihapus Ga setuju skripsi dihapus ,,"Bandung, Indonesia",0,3,0,pawls_
Tue Aug 29 13:31:10 +0000 2023,1,@collegemenfess Skripsi dihapus tapi diganti wajib nyiptain buku sendiri punya 4 elemen avatar gabung di avenger dll,collegemenfess,"East Java, Indonesia",0,0,0,tulusiuss
Tue Aug 29 13:29:56 +0000 2023,1,@CNNIndonesia Skripsi dihapus Tugas akhir tetap jalan ,CNNIndonesia,,0,0,0,Adhi_krisnayana
Tue Aug 29 13:26:58 +0000 2023,1,Terus diganti apa pak? Urgensi nya apa kenapa bisa dihapus kalau ujian nasional dihapus diganti asesmen. Skripsi dihapus?,,Republic Of Indonesia ,0,0,0,firman__nurhuda
Tue Aug 29 13:26:02 +0000 2023,0,@Karsnayoo Wkwkwk menurut gua g bakal ada kampus yg ngilangin skripsi tesis disertasi dll sih percuma doang itu aturan kecuali kalo aturannya pnya hukuman yg ngerjain skripsi masuk penjara baru dihapus.,,she / her ,0,0,0,czhouye
Tue Aug 29 13:17:57 +0000 2023,0,@collegemenfess Gue lanjut kuliah pengen ngrasain skripsi malah dihapus wkwkwkwk,collegemenfess,,0,0,0,mionsii
Tue Aug 29 13:17:53 +0000 2023,0,@aksaaaja Dan ada kabar kata pak nadiem skripsi bakal dihapus,akkksani,Pink Ocean,0,1,0,hyyperstellar
Tue Aug 29 13:15:36 +0000 2023,0,@collegemenfess UN dihapus Skripsi dihapus Makin cepet numpuk aja lulusan yg jobseeker pak Sementara yg udah dan baru lulus aja masih berjuang dapet kerjaan Ini malah lulus dipermudah terus,collegemenfess,"❌trashfuckers, zionist",0,0,0,thirteenzerone
Tue Aug 29 13:12:51 +0000 2023,5,pantesan skripsi dihapus motivasi dia selalu ganti sistem perkuliahan di Indonesia sama kek di Amerika https://t.co/OSzxICr8dY,,"Hokkaidō, Japan",0,0,0,rudaljpn
Tue Aug 29 13:08:51 +0000 2023,0,@sosmedkeras saya udah setahun ngerjain skripsi trus skripsi mau dihapus? noooooooooooo,sosmedkeras,"BΛПDЦПG, IПDӨПΣƧIΛ",0,0,0,BackendPhyt0n
Tue Aug 29 13:08:19 +0000 2023,0,@iamnyam @CNNIndonesia Yah pak giliran saya mau wisuda skripsi dihapus,iamnyam,,0,1,0,Farhaaan___
Tue Aug 29 13:02:23 +0000 2023,0,nek skripsi dihapus berarti zamane kita dipermudah nemen sejenis un ditiadakan,,910,0,1,0,dwonaa
Tue Aug 29 13:01:18 +0000 2023,0,@CNNIndonesia Tahun ini bisa dihapus dong biar tahun depan ga skripsi,CNNIndonesia,He/Him,0,0,0,orewadekudes
Tue Aug 29 12:58:33 +0000 2023,2,Ujian Nasional sudah dihapus. Konten pembelajaran yang terlalu padat dihapus. Skripsi juga saatnya dihapus. Kompetensi bisa ditunjukkan tidak mesti di akhir tapi dimana pembelajar telah merasa siap.,,Medan,0,0,2,daniellsinaga_
Tue Aug 29 12:57:32 +0000 2023,0,ini bukan skripsi dihapus bjir kelen tugas akhirnya cuma skripsi khhh? aku sih milih skripsi karena males bikin project yeah,,,0,0,0,pokaribits
Tue Aug 29 12:53:49 +0000 2023,0,Sek.. adekku enak banget lak an. Bentar lagi mau unas eh dihapus sekarang mau skripsi yo dihapus. Aku kok merasakan kabeh seeee ,,pokoknya Jatim,0,0,0,notmelati
Tue Aug 29 12:51:07 +0000 2023,0,@magnific08 tau sih tp tetep aja aku ga terima skripsi dihapus damn nadiem makarim,magnific08,the witches road,0,1,0,himouwnt
Tue Aug 29 12:34:29 +0000 2023,0,Anjerrr kejadian lagiiiiii kemaren UN dihapus eh skrng skripsi,,,0,0,0,rhaelouis
Tue Aug 29 12:33:03 +0000 2023,0,TENTU SAJA BISA DIHAPUS SKRIPSI ITU TP OASTINYA DIGANTI OLEH YG LEBIH SUSAH DAN RIBET DAN SULIT DAN ARRRRRGGHHHHWBZISBSKKSSKSKOSKWKWK,,,0,1,0,succsesswomen
Tue Aug 29 12:32:41 +0000 2023,3,@collegemenfess skripsi dihapus terbitlah jurnal sama aja boong,collegemenfess,Jasun,1,6,0,Ayutuhcantik
Tue Aug 29 12:31:58 +0000 2023,0,@sosmedkeras apabila skripsi dihapus sebagai syarat lulus bolehkah saya pinjam dulu seratus?,sosmedkeras,,0,0,0,wanglaga
Tue Aug 29 12:26:00 +0000 2023,0,kemarin UN dihapus.. sekarang skripsi gak wajib ,,,0,0,0,letchugobin
Tue Aug 29 12:25:39 +0000 2023,0,kalo skripsi dihapus bakal diganti sama apa yhh ntar malah makin susah lagi ,,𓄷 ⌕ heehoon 🧺 ɞ̸  ,0,4,0,filesofmatcha
Tue Aug 29 12:25:17 +0000 2023,0,anjjjj kenap setiap ngeluarin peraturan pas gue udah lulus pertama UN dihapus pas gue udah lulu SMA sekarang skripsi pas gue udah lulus kuliah ,,Indonesia,0,0,0,doiebluesky
Tue Aug 29 12:24:58 +0000 2023,0,Doa gue skripsi dihapus dari awal kuliah malah kejawab pas lulus kuliah ,,Korea,0,6,1,jnkrubbies
Tue Aug 29 12:24:48 +0000 2023,0,lagi dan lagi dihapus pas gua baru lulus UN skripsi,,,0,0,0,teriyakiwijen
Tue Aug 29 12:22:28 +0000 2023,0,@CNNIndonesia Prodi gue baru menerapkan kalo mahasiswa buat jurnal penelitian yg publikasikan ke sinta 1 atau scopus dan berhasil terbit bebas tugas akhir wkwk alias skripsi mau dihapus apa ngga ya sama aja. Gantinya malah makin susah,CNNIndonesia,SHE/HER 🍀🦉,0,0,0,ddaiifuku
Tue Aug 29 12:16:10 +0000 2023,0, Kalo dihapus nanti nggak ada yang bisa dikenang Sekarang lu coba dah bikin skripsi dengan latar belakang penelitian supaya bisa dikenang . Pengen ngerti wa diterima atau nggak.,,"Surabaya, Jawa Timur",0,0,0,dikanchut
Tue Aug 29 12:14:44 +0000 2023,0,@User00126 @fallingmonstar @CNNIndonesia Iyaa bener maksud nya skripsi bkn dihapus tp tuh ujian akhir bentuknya ga cuma skripsi tesis atau disertasi,User00126,,0,0,0,melonteaa12
Tue Aug 29 12:13:00 +0000 2023,86,@CNNIndonesia Bukan dihapus ygy tapi tak diwajibkan Nih sebagian kutipan beritanya Tugas akhir bisa berbentuk macam-macam bisa berbentuk prototipe proyek bisa berbentuk lainnya bukan hanya skripsi tesis dan disertasi. Keputusan ini ada di perguruan tinggi kata Nadiem dalam diskusi,CNNIndonesia,,3,5,7,deospair
Tue Aug 29 12:11:37 +0000 2023,0,prnah kepikiran bsok² skripsi bakal dihapus lahhh tpii masaa BENERAN????,,🍉,0,0,0,lthfyyaa
Tue Aug 29 12:10:08 +0000 2023,0,dulu UN dihapus setelah aku lulus SMA skrng skripsi mau dihapus pas udh skripsian,,🪐➶.✧༄,0,0,0,skhripsi
Tue Aug 29 12:09:46 +0000 2023,0,Tak wajibkan lho ya bukan dihapus Di beritanya itu maksudnya syarat kelulusan ga hanya dengan skripsi. Coba dibaca dulu isinya ga cuma judulnya aja.,,pathetically mythical ocean,0,0,0,luciadelune
Tue Aug 29 12:07:26 +0000 2023,0,bismillah angkatan aku skripsi dihapus ,,dnf,0,0,0,mendahuIui
Tue Aug 29 12:05:33 +0000 2023,13,@collegemenfess wkwkwk ketauan ga pada baca beritanya. intinyaa: 1. Tugas akhir dapat berbentuk prototipe proyek atau bentuk lainnya tidak hanya skripsi/tesis/disertasi. 2. Jika sudah menerapkan kurikulum berbasis proyek dll maka tugas akhir dapat dihapus/tidak lagi bersifat wajib... https://t.co/6Ca005ivnr,collegemenfess,Indonesia,2,1,3,milkyfaraway
Tue Aug 29 12:02:21 +0000 2023,0,@collegemenfess Pak kalo skripsi dihapus. Apakah dosen yang salah satu kewajibannya buat penelitian juga akan dihapuskan? Karena penelitian mahasiswa S1 nantinya dikembangkan sama anak S2 terus sampe anak S3. Ini tolong dipikir ntar yang meneliti siapa,collegemenfess,me?,0,0,0,shiogeo
Tue Aug 29 12:01:08 +0000 2023,1,@collegemenfess asli ya dr tahun lalu gua skripsi udh ada desas desus skripsi dihapus sampe merasa seneng pas itu gaada skripsi etapi ya ga kejadian alias ttp skripsi. ,collegemenfess,RJN #14 #12,0,0,0,piszes
Tue Aug 29 11:56:03 +0000 2023,0,Di sah in pas tahun gwe kah bjrot angaktan 20 enak dh dulu UN dihapus sekrg skripsi ((kalo jadi)),,Akun ini suka ngomong sendiri,0,2,0,gimpofujian
Tue Aug 29 11:41:20 +0000 2023,0,@collegemenfess Waktu sma UN dihapus pas gue selesai UN. Skrng skripsi mau dihapus pas gue selesai skripsi,collegemenfess,,0,0,0,prrmenkrret
Tue Aug 29 11:40:13 +0000 2023,1,Kataku skripsi sebenernya perlu : )) karena orang berpendidikan tinggi itu khasnya emang bisa academic writing. Tapi misal pun dihapus minimal diganti sama yang setara misalnya buat seminar (jika bukan academic writing berarti secara speaking) intinya yg nunjukin mahasiswa,,writing acc:,0,1,0,NlLOUTUS
Tue Aug 29 11:34:16 +0000 2023,0,@blushiw @collegemenfess kampusku ada 2 jalur biar bisa lulus yaitu skripsi sama publikasi. mungkin kalo skripsi dihapus pake publikasi atau ada tambahan lainnya kali ya?,,,0,2,0,momogyii
Tue Aug 29 11:32:42 +0000 2023,0,@collegemenfess anj klo misal 2024 skripsi di hapus anjg bgt lah pokonya dlu un aja angkatan gue terakhir elah ni awas aja ya gue lg nyusun dan yaa sebenernya kalo dihapus bagus ajasi dihapus skrg gtu jan thn depan ,collegemenfess,°,0,1,0,jmsweetsz
